# gaia,tmass,pmra,pmdec,d,plx,m_h,m_h_err,alpha_m,alpha_m_err
2505027821282824704,01591139-0155218,-43.7406656118,-143.886419335,357.535642954,2.79692394229,-0.554459035397,0.0142642818391,0.207024991512,0.00969533156604
2505027821282824704,01591139-0155218,-43.7406656118,-143.886419335,357.535642954,2.79692394229,-0.554459035397,0.0142642818391,0.207024991512,0.00969533156604
76790270041124096,02042109+1308250,53.445978471,-67.3893017392,664.814838055,1.5041782204,-0.610781550407,0.0173943471164,0.0923289954662,0.0166246071458
74269296037442944,02135761+1401539,41.3604476175,-52.2493975169,977.333158141,1.02319254358,-1.48786151409,0.0153738837689,0.148699000478,0.0184180717915
2489408743213972864,02224187-0531045,54.2305993182,-75.0827076695,834.673186589,1.19807370845,-2.1916615963,0.0242053493857,0.376408994198,0.0306868497282
5158028162244397824,02454320-1356125,55.0858843759,-6.44775986886,846.483329249,1.18135817381,-0.552591562271,0.00854218285531,0.235869005322,0.00938564073294
3264641136027394048,03311075+0038011,84.0726070757,-57.7797028001,484.890305976,2.06232211219,-0.575479030609,0.0188515260816,0.278214991093,0.0186795983464
3264641136027394048,03311075+0038011,84.0726070757,-57.7797028001,484.890305976,2.06232211219,-0.576149046421,0.0179347824305,0.251805007458,0.0176503080875
3264641136027394048,03311075+0038011,84.0726070757,-57.7797028001,484.890305976,2.06232211219,-0.575479030609,0.0188515260816,0.278214991093,0.0186795983464
3264641136027394048,03311075+0038011,84.0726070757,-57.7797028001,484.890305976,2.06232211219,-0.576149046421,0.0179347824305,0.251805007458,0.0176503080875
3247111415988246400,03344231-0648301,55.8963338637,-95.6081658647,439.5049249,2.27528735936,-0.584708988667,0.0146692888811,0.174324989319,0.0123520614579
3247818539403599232,03412325-0507307,28.1341773237,-59.310228294,809.928757121,1.23467649618,-0.561851561069,0.00879223179072,0.268778979778,0.00965051259845
216707801896654848,03451097+3221007,73.3509503881,-79.3134561715,571.308918453,1.75036651398,-0.629471540451,0.00921773444861,0.200418993831,0.0101773589849
216707801896654848,03451097+3221007,73.3509503881,-79.3134561715,571.308918453,1.75036651398,-0.657931566238,0.00917381606996,0.232298985124,0.0101841604337
216707801896654848,03451097+3221007,73.3509503881,-79.3134561715,571.308918453,1.75036651398,-0.629471540451,0.00921773444861,0.200418993831,0.0101773589849
216707801896654848,03451097+3221007,73.3509503881,-79.3134561715,571.308918453,1.75036651398,-0.657931566238,0.00917381606996,0.232298985124,0.0101841604337
3197521276912272896,04074719-0518119,138.84423709,-47.169823368,493.395999659,2.02676957391,-1.78716158867,0.0185526032001,0.328399002552,0.0227921754122
148992625953529216,04132788+2314474,-38.9778594429,-69.9925857998,839.240401148,1.19155369383,-1.81376159191,0.0169616173953,0.191848993301,0.0213325265795
4676601464106231040,04234328-6217031,28.9524148412,-106.744744898,456.70213652,2.18961095216,-1.5204615593,0.0152319222689,0.27922898531,0.018410872668
3214008556849894912,05200937-0239408,210.095645121,-135.590892819,190.795534516,5.2412128121,-0.756408989429,0.01617179811,0.217944994569,0.0135303083807
190731736613109120,05313118+3916413,189.055691856,-178.731296551,213.438044038,4.68520035642,-0.485068976879,0.0169951915741,0.246755003929,0.00703870691359
3374633977170787072,06031481+1921394,668.447101674,-621.720601163,69.4268567784,14.4036479023,-1.22816157341,0.0158554986119,0.161519005895,0.0176818631589
868860442188268928,07432162+2606085,14.0589156356,-68.660595801,880.903544804,1.13519806555,-0.43247154355,0.00962447468191,0.159218996763,0.0100420974195
671729762654865408,07462853+1914111,45.5828345881,-58.9131505857,795.154325106,1.25761750698,-1.2118614912,0.0129015529528,0.221849009395,0.015095949173
927247778094335872,07475718+4606456,63.4495009449,-73.3607853383,660.125214069,1.51486411773,-1.29256153107,0.0137463547289,0.1848089993,0.0161581616849
671844077505007488,07483370+1942088,169.950999001,-318.805427767,163.222181735,6.1266182658,-0.8261089921,0.0189369954169,0.235844999552,0.0114036304876
671844077505007488,07483370+1942088,169.950999001,-318.805427767,163.222181735,6.1266182658,-0.807609021664,0.0181339960545,0.231624990702,0.0110583174974
671844077505007488,07483370+1942088,169.950999001,-318.805427767,163.222181735,6.1266182658,-0.8261089921,0.0189369954169,0.235844999552,0.0114036304876
671844077505007488,07483370+1942088,169.950999001,-318.805427767,163.222181735,6.1266182658,-0.807609021664,0.0181339960545,0.231624990702,0.0110583174974
